date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:26	58345/58345	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:26%20GMT	https://www.w3schools.com/jquery/jquery_callback.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_callback.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:28	59528/59528	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:25%20GMT	https://www.w3schools.com/jquery/jquery_stop.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_stop.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:28	58508/58508	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:28%20GMT	https://www.w3schools.com/jquery/jquery_chaining.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_chaining.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:29	60137/60137	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:28%20GMT	https://www.w3schools.com/jquery/jquery_dom_get.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_dom_get.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:29	62332/62332	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:29%20GMT	https://www.w3schools.com/jquery/jquery_dom_set.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_dom_set.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:30	62342/62342	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:30%20GMT	https://www.w3schools.com/jquery/jquery_dom_add.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_dom_add.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:34	60924/60924	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:31%20GMT	https://www.w3schools.com/jquery/jquery_css_classes.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_css_classes.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:34	59366/59366	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:34%20GMT	https://www.w3schools.com/jquery/jquery_css.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_css.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:35	59451/59451	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:30%20GMT	https://www.w3schools.com/jquery/jquery_dom_remove.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_dom_remove.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:36	62985/62985	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:35%20GMT	https://www.w3schools.com/jquery/jquery_dimensions.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_dimensions.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:36	60105/60105	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:36%20GMT	https://www.w3schools.com/jquery/jquery_traversing_ancestors.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_traversing_ancestors.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:39	61041/61041	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:37%20GMT	https://www.w3schools.com/jquery/jquery_traversing_siblings.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_traversing_siblings.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:40	60906/60906	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:40%20GMT	https://www.w3schools.com/jquery/jquery_traversing_filtering.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_traversing_filtering.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:41	58697/58697	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:41%20GMT	https://www.w3schools.com/jquery/jquery_ajax_intro.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ajax_intro.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:43	59140/59140	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:35%20GMT	https://www.w3schools.com/jquery/jquery_traversing.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_traversing.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:44	60292/60292	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:41%20GMT	https://www.w3schools.com/jquery/jquery_ajax_load.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ajax_load.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:45	61760/61760	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:45%20GMT	https://www.w3schools.com/jquery/jquery_ajax_get_post.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ajax_get_post.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:46	59730/59730	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:45%20GMT	https://www.w3schools.com/jquery/jquery_noconflict.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_noconflict.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:47	58527/58527	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:46%20GMT	https://www.w3schools.com/jquery/jquery_quiz.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_quiz.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:47	58096/58096	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:47%20GMT	https://www.w3schools.com/jquery/jquery_exam.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_exam.html	(from https://www.w3schools.com/jquery/default.asp)
14:48:48	65407/65407	---M-Z	200	added ('OK')	text/html	date:Wed,%2019%20Apr%202017%2017:48:48%20GMT	https://www.w3schools.com/jquery/jquery_ref_events.asp	C:/Meus%20Sites/W3%20Schools%20-%20JQuery/www.w3schools.com/jquery/jquery_ref_events.html	(from https://www.w3schools.com/jquery/default.asp)
